axis,coordinate_m,coordinate_mm,quantization_axis_x,quantization_axis_y,quantization_axis_z,total_intensity_w_per_m2,total_intensity_per_watt_path_m_inv2,scalar_shift_hz,vector_shift_hz,tensor_shift_hz,total_shift_hz,scalar_shift_hz_per_watt_path,vector_shift_hz_per_watt_path,tensor_shift_hz_per_watt_path,total_shift_hz_per_watt_path,bare_stretched_transition_frequency_hz,shifted_stretched_transition_frequency_hz,fixed_carrier_effective_detuning_hz,center_compensated_effective_detuning_hz
x,-0.00114,-1.14,1.0,0.0,0.0,22553.4889924755,588948.7298676192,-11965626.153129218,-3275682.1263613896,2512553.7813076307,-12728754.49818298,-312463420.95040596,-85539263.05656046,65611372.090540215,-332391311.9164263,384228115000000.0,384228102271245.5,-2271245.5018170197,-18610936.92951098
x,-0.00113,-1.13,1.0,0.0,0.0,22660.2790331656,591737.38304886,-12022283.005831763,-3245455.068286413,2478416.6029602448,-12789321.471157935,-313942925.139252,-84749931.19456644,64719933.61573638,-333972922.71808213,384228115000000.0,384228102210678.5,-2210678.5288420655,-18550369.95653603
x,-0.00112,-1.1199999999999999,1.0,0.0,0.0,22767.215039214585,594529.8478848186,-12079017.299630733,-3215268.479853527,2444296.2706472785,-12849989.508836983,-315424451.57997197,-83961656.13333242,63828935.048504196,-335557172.6648002,384228115000000.0,384228102150010.5,-2150010.491163017,-18489701.91885698
x,-0.0011099999999999999,-1.1099999999999999,1.0,0.0,0.0,22874.278263247757,597325.634817426,-12135819.088212404,-3185121.957474788,2410197.6369414907,-12910743.408745702,-316907740.5402985,-83174427.33379689,62938503.106114045,-337143664.76798135,384228115000000.0,384228102089256.56,-2089256.5912542976,-18428948.01894826
x,-0.0010999999999999998,-1.0999999999999999,1.0,0.0,0.0,22981.449768630293,600124.2493463843,-12192678.32485217,-3155015.098830774,2376125.605879455,-12971567.817803493,-318392529.66589254,-82388234.29002385,62048765.84973252,-338731998.10618395,384228115000000.0,384228102028432.2,-2028432.1821965072,-18368123.60989047
x,-0.0010899999999999998,-1.0899999999999999,1.0,0.0,0.0,23088.710434018358,602925.1921480118,-12249584.8648291,-3124947.5028566886,2342085.131748947,-13032447.235936841,-319878554.043396,-81603066.52883983,61159852.65275697,-340321767.9194788,384228115000000.0,384228101967552.75,-1967552.764063159,-18307244.19175712
x,-0.00108,-1.08,1.0,0.0,0.0,23196.040958031917,605727.9591972652,-12306528.467905067,-3094918.769728518,2308081.2178441808,-13093366.0197894,-321365546.26517,-80818913.60947245,60271894.16831045,-341912565.70633185,384228115000000.0,384228101906634.0,-1906633.9802106004,-18246325.407904565
x,-0.00107,-1.07,1.0,0.0,0.0,23303.421864047916,608532.0418929073,-12363498.80086776,-3064928.500849168,2274118.915189068,-13154308.386527859,-322853236.49570185,-80035765.12318838,59385022.29590163,-343503979.3229885,384228115000000.0,384228101845691.6,-1845691.6134721413,-18185383.041166104
x,-0.00106,-1.06,1.0,0.0,0.0,23410.8335051127,611336.9271857863,-12420485.440136923,-3034976.2988348505,2240203.321228986,-13215258.417742785,-324341352.53966266,-79253610.69293788,58499370.14726245,-345095593.08533806,384228115000000.0,384228101784741.56,-1784741.582257215,-18124433.009951178
x,-0.00105,-1.05,1.0,0.0,0.0,23518.256068972056,614142.0977101872,-12477477.874433031,-3005061.767501402,2206339.578491396,-13276200.063443037,-325829619.91159594,-78472439.9729975,57615072.011372186,-346686987.8732212,384228115000000.0,384228101723799.94,-1723799.9365569633,-18063491.36425093
x,-0.00104,-1.0399999999999998,1.0,0.0,0.0,23625.669583217586,616947.0319182216,-12534465.507507663,-2975184.5118507124,2172532.873215629,-13337117.146142744,-327317761.90721637,-77692242.64861569,56732263.31867658,-348277741.2371554,384228115000000.0,384228101662882.9,-1662882.8538572565,-18002574.28155122
x,-0.00103,-1.03,1.0,0.0,0.0,23733.053920547674,619751.2042172096,-12591437.660934655,-2945344.1380572594,2138788.4339523697,-13397993.365039539,-328805499.676297,-76913008.43566121,55851080.60451551,-349867427.50744253,384228115000000.0,384228101602006.6,-1602006.6349604614,-17941698.062654424
x,-0.0010199999999999999,-1.0199999999999998,1.0,0.0,0.0,23840.38880414151,622554.0851100137,-12648383.576961301,-2915540.2534546787,2105111.530133183,-13458812.300282795,-330292552.29712343,-76134727.08027238,54971661.47176842,-351455617.90562737,384228115000000.0,384228101541187.7,-1541187.699717205,-17880879.127411168
x,-0.00101,-1.01,1.0,0.0,0.0,23947.653813144352,625355.141338278,-12705292.421418509,-2885772.466522376,2071507.470610594,-13519557.417330291,-331778636.85248816,-75357388.35850748,54094144.55273085,-353041880.6582648,384228115000000.0,384228101480442.56,-1480442.5826697089,-17820134.010363672
x,-0.001,-1.0,1.0,0.0,0.0,24054.828388262395,628153.8360285289,-12762153.2866891,-2856040.3868722846,2037981.602169192,-13580212.071392197,-333263468.507203,-74580982.07599899,53218669.4702343,-354625781.1129677,384228115000000.0,384228101419787.94,-1419787.9286078028,-17759479.356301766
x,-0.00099,-0.99,1.0,0.0,0.0,24161.89183746501,630949.6288410806,-12818955.194733147,-2826343.62523564,2004539.3080082356,-13640759.511960551,-334746760.5871006,-73805498.06760816,52345376.79802178,-356206881.856687,384228115000000.0,384228101359240.5,-1359240.4880394489,-17698931.915733412
x,-0.00098,-0.98,1.0,0.0,0.0,24268.82334179272,633741.9761217008,-12875687.100169329,-2796681.7934497907,1971186.0061963266,-13701182.887422796,-336228224.6595001,-73030926.19708067,51474408.020394124,-357784742.83618677,384228115000000.0,384228101298817.1,-1298817.1125772037,-17638508.540271167
x,-0.0009699999999999999,-0.97,1.0,0.0,0.0,24375.60196126876,636530.3310559823,-12932337.89341129,-2767054.5044451393,1937927.1480986536,-13761465.249757776,-337707570.6151071,-72257256.35670556,50605905.49113992,-359358921.4806728,384228115000000.0,384228101238534.75,-1238534.750242224,-17578226.17793619
x,-0.0009599999999999999,-0.96,1.0,0.0,0.0,24482.206640911914,639314.143826358,-12988896.403857708,-2737461.3722321535,1904768.2167774145,-13821589.559312442,-339184506.75131804,-71484478.46697608,49740012.39176506,-360928972.82652897,384228115000000.0,384228101178410.44,-1178410.4406875577,-17518101.868381523
x,-0.0009499999999999999,-0.9499999999999998,1.0,0.0,0.0,24588.616216848695,642092.8617717113,-13045351.403135082,-2707902.0118883,1871714.7253659351,-13881538.689657448,-340658739.85690004,-70712582.47624843,48876872.68903544,-362494449.64411306,384228115000000.0,384228101118461.3,-1118461.3103425521,-17458152.738036513
x,-0.0009399999999999999,-0.9399999999999998,1.0,0.0,0.0,24694.80942252235,644865.9295495143,-13101691.608391898,-2678376.0395452897,1838772.2154171856,-13941295.43252,-342129975.2980131,-69941558.3604088,48016631.091851056,-364054902.56657076,384228115000000.0,384228101058704.56,-1058704.5674799997,-17398395.99517396
x,-0.00093,-0.93,1.0,0.0,0.0,24800.764894996493,647632.7893004376,-13157905.685642948,-2648883.072376122,1805946.255227241,-14000842.502791828,-343597917.10554147,-69171396.12253493,47159433.00746585,-365609880.2206105,384228115000000.0,384228100999157.5,-999157.4972081725,-17338848.924902134
x,-0.00092,-0.92,1.0,0.0,0.0,24906.461181350816,650392.8808153633,-13213982.253162583,-2619422.7285823952,1773242.438134353,-14060162.543610623,-345062268.06370336,-68402085.79256481,46305424.49707061,-367158929.3591975,384228115000000.0,384228100939837.44,-939837.4563893769,-17279528.884083338
x,-0.00091,-0.91,1.0,0.0,0.0,25011.87674516638,653145.6417047392,-13269909.884925425,-2589994.627381531,1740666.3807943366,-14119238.13151262,-346522729.79989946,-67633617.42696305,45454752.23075748,-368701594.996105,384228115000000.0,384228100880761.9,-880761.8684873804,-17220453.296181343
x,-0.0009,-0.9,1.0,0.0,0.0,25116.989973098058,655890.5075702068,-13325677.11409332,-2560598.3889941955,1708223.7214329005,-14178051.781654615,-347979002.87576926,-66865981.108392425,44607563.441882275,-370237420.54227936,384228115000000.0,384228100821948.2,-821948.218345385,-17161639.646039348
x,-0.00089,-0.8899999999999999,1.0,0.0,0.0,25221.77918153113,658626.9121784286,-13381272.436547017,-2531233.634631617,1675920.1180756767,-14236585.953102956,-349430786.8794154,-66099166.945382655,43764005.88084453,-371765947.94395345,384228115000000.0,384228100763414.06,-763414.0468970444,-17103105.47459101
x,-0.0008799999999999999,-0.8799999999999999,1.0,0.0,0.0,25326.222623319733,661354.2876370515,-13436684.314461134,-2501899.986483124,1643761.2467566144,-14294823.054187642,-350877780.5187582,-65333165.072004996,42924227.76830253,-373286717.8224606,384228115000000.0,384228100705176.94,-705176.9458123576,-17044868.373506323
x,-0.0008699999999999999,-0.8699999999999999,1.0,0.0,0.0,25430.298494604,664072.064572726,-13491901.179921033,-2472597.0677036303,1611752.7997055487,-14352745.447919117,-352319681.71598434,-64567965.64754546,42088377.74784452,-374799269.61568534,384228115000000.0,384228100647254.56,-647254.5520808827,-16986945.979774848
x,-0.0008599999999999999,-0.8599999999999999,1.0,0.0,0.0,25533.984941703264,666779.6723111105,-13546911.4385799,-2443324.502401233,1579900.4835156593,-14410335.457465474,-353756187.70304644,-63803558.856180914,41256604.83813482,-376303141.7210925,384228115000000.0,384228100589664.56,-589664.5425345264,-16929355.97022849
x,-0.0008499999999999998,-0.8499999999999999,1.0,0.0,0.0,25637.26006808224,669476.5390587834,-13601703.473354664,-2414081.9156248257,1548210.017291584,-14467575.371687908,-355186995.1181752,-63039934.90665565,40429058.38455468,-377797871.64027625,384228115000000.0,384228100532424.6,-532424.6283120923,-16872116.056006055
x,-0.00084,-0.8400000000000001,1.0,0.0,0.0,25740.101941387322,672162.0920869842,-13656265.648159046,-2384868.933351811,1516687.1307790498,-14524447.450731805,-356611800.1033629,-62277084.0319605,39605888.01036059,-379282996.1249628,384228115000000.0,384228100475552.56,-475552.5492681954,-16815243.976962157
x,-0.00083,-0.83,1.0,0.0,0.0,25842.488600549812,674835.7579171028,-13710586.311672125,-2355685.1824758113,1485337.562476723,-14580933.931671215,-358030298.4027732,-61514996.48901194,38787243.567378245,-380758051.3244069,384228115000000.0,384228100419066.06,-419066.0683287848,-16758757.496022748
x,-0.00082,-0.82,1.0,0.0,0.0,25944.398062953085,677496.9625078392,-13764653.801140863,-2326530.290794518,1454167.0577312391,-14637017.03420414,-359442185.46203786,-60753662.55833476,37973275.08625721,-382222572.93411535,384228115000000.0,384228100362982.94,-362982.9657958597,-16702674.393489823
x,-0.00081,-0.8099999999999999,1.0,0.0,0.0,26045.808331660337,680145.1314439448,-13818456.446214717,-2297403.8869974716,1423181.3668161132,-14692678.966396078,-360847156.52839196,-59993072.543743014,37164132.726304725,-383676096.3458304,384228115000000.0,384228100307321.06,-307321.03360392153,-16647012.461297885
x,-0.0007999999999999999,-0.7999999999999999,1.0,0.0,0.0,26146.69740269989,682779.6901264657,-13871982.572810857,-2268305.600654031,1392386.2429955457,-14747901.930469342,-362244906.7516079,-59233216.77202579,36359966.72492506,-385118156.7987086,384228115000000.0,384228100252098.06,-252098.06953065842,-16591789.497224621
x,-0.0007899999999999999,-0.7899999999999999,1.0,0.0,0.0,26247.043272404615,685400.0639644017,-13925220.507007994,-2239235.0622012764,1361787.44057384,-14802668.128635434,-363635131.28567624,-58474085.59263133,35560927.34668313,-386548289.53162456,384228115000000.0,384228100197331.9,-197331.87136456557,-16537023.299058529
x,-0.0007799999999999999,-0.7799999999999999,1.0,0.0,0.0,26346.82394480209,688005.678567687,-13978158.578967256,-2210191.902932036,1331390.7129314342,-14856959.768967861,-365017525.39119357,-57715669.37735446,34767164.83201857,-387966029.9365295,384228115000000.0,384228100143040.25,-143040.2310321387,-16482731.658726102
x,-0.0007699999999999999,-0.7699999999999998,1.0,0.0,0.0,26446.01743905225,690595.959941414,-14030785.126878135,-2181175.754982941,1301201.8105484135,-14910759.071312662,-366391784.53840446,-56957958.520024486,33978829.34563288,-389370913.71279603,384228115000000.0,384228100089240.94,-89240.92868733779,-16428932.3563813
x,-0.00076,-0.76,1.0,0.0,0.0,26544.601796928924,693170.3346812004,-14083088.500927804,-2152186.2513225083,1271226.4790164062,-14964048.273233911,-367757604.51085395,-56200943.4361942,33196070.92457322,-390762477.02247506,384228115000000.0,384228100035951.75,-35951.72676608898,-16375643.154460052
x,-0.00075,-0.75,1.0,0.0,0.0,26642.555090341804,695728.2301696152,-14135057.067291852,-2123223.0257393117,1241470.4570397902,-15016809.635991374,-369114681.50959945,-55444614.56283078,32419039.426037107,-392140256.6463931,384228115000000.0,384228099983190.4,16809.63599137403,-16322881.791702589
x,-0.00074,-0.74,1.0,0.0,0.0,26739.855428895324,698269.0747735655,-14186679.212144597,-2094285.71283016,1211939.474427214,-15069025.450547546,-370462712.25793326,-54688962.35800728,31647884.47492413,-393503790.14101654,384228115000000.0,384228099930974.56,69025.45054754615,-16270665.977146417
x,-0.00073,-0.73,1.0,0.0,0.0,26836.480967480817,700792.2980425545,-14237943.345687058,-2065373.947988359,1182639.2500742713,-15120678.043601148,-371801394.1065674,-53933977.30059595,30882755.4111567,-394852615.9960067,384228115000000.0,384228099879321.94,120678.04360114783,-16219013.384092815
x,-0.0007199999999999999,-0.72,1.0,0.0,0.0,26932.409913898315,703297.3309077122,-14288837.906190686,-2036487.3673919823,1153575.4899384216,-15171749.783644246,-373130425.1392286,-53179649.88996203,30123801.236798283,-396186273.7923923,384228115000000.0,384228099828250.2,171749.78364424594,-16167941.644049717
x,-0.0007099999999999999,-0.71,1.0,0.0,0.0,27027.620536504324,705783.6058815055,-14339351.3640548,-2007625.6079922295,1124753.8850070296,-15222223.087040003,-374449504.27861214,-52425970.64565973,29371170.56299199,-397504304.36127996,384228115000000.0,384228099777776.94,222223.0870400034,-16117468.34065396
x,-0.0006999999999999999,-0.6999999999999998,1.0,0.0,0.0,27122.09117188186,708250.5572580287,-14389472.225875929,-1978788.3075017787,1096180.109259567,-15272080.424118137,-375758331.3926464,-51672930.107128054,28625011.55674667,-398806249.9430277,384228115000000.0,384228099727919.56,272080.424118137,-16067611.003575826
x,-0.0006899999999999999,-0.6899999999999998,1.0,0.0,0.0,27215.800232528985,710697.6213137774,-14439189.038526885,-1949975.104383226,1067859.8176249582,-15321304.325285155,-377056607.40101105,-50920518.833388954,27885471.88759623,-400091654.34680384,384228115000000.0,384228099678695.7,321304.3252851553,-16018387.102408808
x,-0.0006799999999999998,-0.6799999999999998,1.0,0.0,0.0,27308.726214562026,713124.2365088065,-14488490.393243704,-1921185.6378375643,1039798.6439350729,-15369877.387146194,-378344034.3818613,-50168727.40274642,27152698.67415833,-401360063.1104494,384228115000000.0,384228099630122.6,369877.38714619353,-15969814.04054777
x,-0.00067,-0.67,1.0,0.0,0.0,27400.847705429725,715529.843688172,-14537364.929718278,-1892419.5477926787,1012002.1988753641,-15417782.278635593,-379620315.67870075,-49417546.4124861,26426838.43061853,-402611023.6605683,384228115000000.0,384228099582217.75,417782.27863559313,-15921909.14905837
x,-0.00066,-0.66,1.0,0.0,0.0,27492.143391634392,717913.8862835581,-14585801.340194855,-1863676.4748918759,984476.0679337046,-15465001.747153023,-380885156.00735426,-48666966.478575744,25708037.01316738,-403844085.4727625,384228115000000.0,384228099534998.25,465001.74715302326,-15874689.68054094
x,-0.00065,-0.65,1.0,0.0,0.0,27582.592066456302,720275.8105149862,-14633788.373568095,-1834956.0604825218,957225.8093484227,-15511518.624702198,-382138261.5629831,-47916978.23536849,24996439.566416666,-405058800.231935,384228115000000.0,384228099488481.4,511518.62470219843,-15828172.802991765
x,-0.0006399999999999999,-0.6399999999999999,1.0,0.0,0.0,27672.17263767727,722615.0655925046,-14681314.83948082,-1806257.9466046526,930256.9520565654,-15557315.834028907,-383379340.1270906,-47167572.33530548,24292190.469821475,-406254721.9925746,384228115000000.0,384228099442684.2,557315.8340289071,-15782375.593665056
x,-0.0006299999999999999,-0.6299999999999999,1.0,0.0,0.0,27760.864135299653,724931.1039177582,-14728369.61241926,-1777581.7759796332,903574.9936434793,-15602376.39475541,-384608101.17446333,-46418739.44861966,23595433.284136795,-407431407.3389461,384228115000000.0,384228099397623.6,602376.39475541,-15737315.032938553
x,-0.0006199999999999999,-0.6199999999999999,1.0,0.0,0.0,27848.64571925671,727223.381285332,-14774941.635803763,-1748927.1919988866,877185.3982946731,-15646683.429507975,-385824255.97999334,-45670470.2630415,22906310.697933607,-408588415.5451012,384228115000000.0,384228099353316.56,646683.4295079745,-15693007.998185989
x,-0.0006099999999999999,-0.6099999999999999,1.0,0.0,0.0,27935.49668711046,729491.3570837686,-14821019.926072828,-1720293.8387126413,851093.5947510722,-15690220.170034397,-387027517.7253265,-44922755.483505115,22224964.474203613,-409725308.734628,384228115000000.0,384228099309779.8,690220.1700343974,-15649471.257659566
x,-0.0005999999999999998,-0.5999999999999999,1.0,0.0,0.0,28021.39648173305,731734.4944961548,-14866593.576758422,-1691681.360818724,825304.9742687343,-15732969.963308413,-388217601.60528255,-44175585.83185565,21551535.397080414,-410841652.0400578,384228115000000.0,384228099267030.06,732969.9633084126,-15606721.46438555
x,-0.00059,-0.5900000000000001,1.0,0.0,0.0,28106.324698967495,733952.2607001703,-14911651.762550347,-1663089.4036513763,799824.8885839701,-15774916.277617754,-389394224.93398994,-43428952.0465572,20886163.21870187,-411937013.76184535,384228115000000.0,384228099225083.75,774916.2776177544,-15564775.150076209
x,-0.00058,-0.58,1.0,0.0,0.0,28190.261095264163,736144.1270675018,-14956183.743347729,-1634517.613170097,774658.6478850992,-15816042.708632728,-390557107.2506842,-42682844.88240149,20228986.606245685,-413010965.52684003,384228115000000.0,384228099183957.3,816042.7086327281,-15523648.719061235
x,-0.00057,-0.57,1.0,0.0,0.0,28273.185595288556,738309.5693625085,-15000178.868295273,-1605965.6359485819,749811.5187917257,-15856332.98545213,-391705970.4251078,-41937255.11021898,19580143.089161422,-414063082.4461654,384228115000000.0,384228099143667.0,856332.9854521304,-15483358.442241833
x,-0.00056,-0.5599999999999999,1.0,0.0,0.0,28355.078299496752,740448.0679400427,-15043626.579802388,-1577433.119163635,725288.7223427348,-15895770.976623293,-392840538.7624638,-41192173.51658939,18939769.00663016,-415092943.27242315,384228115000000.0,384228099104229.0,895770.976623293,-15443920.45107067
x,-0.0005499999999999999,-0.5499999999999999,1.0,0.0,0.0,28435.91949167432,742559.1079423168,-15086516.417542921,-1548919.7105841173,701095.4319939542,-15934340.696133079,-393960539.10786235,-40447590.90355306,18307999.45527664,-416100130.5561387,384228115000000.0,384228099065659.3,934340.696133079,-15405350.731560884
x,-0.0005399999999999999,-0.5399999999999999,1.0,0.0,0.0,28515.68964643479,744642.1794947135,-15128838.022433385,-1520425.058559985,677236.771626676,-15972026.309366694,-395065700.95020586,-39703498.08832472,17684968.23716491,-417084230.8013657,384228115000000.0,384228099027973.7,972026.3093666937,-15367665.11832727
