time_s,x_m,vx_m_per_s,Fx_n,effective_field_proxy_x_t,quantization_axis_x,y_m,vy_m_per_s,Fy_n,effective_field_proxy_y_t,quantization_axis_y,z_m,vz_m_per_s,Fz_n,effective_field_proxy_z_t,quantization_axis_z,radius_m,speed_m_per_s,total_780_scattering_rate_per_s,reference_vector_shift_hz,applied_reference_transition_shift_hz,total_trapping_intensity_w_per_m2
0.0003425000000000008,0.007164379090298277,-18.39416803683273,8.086874958391247e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.718153379352987e-07,-0.003227235020699564,3.805110859117835e-25,0.0,1.0,0.007164379113117615,18.39416831994001,13036900.602526242,0.0,0.0,0.0
0.0003437500000000008,0.007141473936270173,-18.32412322248281,8.18590605034932e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.758605848354317e-07,-0.003236197520106384,3.869480894239429e-25,0.0,1.0,0.007141473959487748,18.324123508252946,13186478.992940444,0.0,0.0,0.0
0.0003450000000000008,0.007118657410462571,-18.253220646081818,8.287106076165897e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.799169651668457e-07,-0.0032451042651311587,3.9339964851047815e-25,0.0,1.0,0.007118657434083857,18.253220934543286,13338705.898524852,0.0,0.0,0.0
0.0003462500000000008,0.007095930608560926,-18.1814415213161,8.390555029347233e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.839844090789708e-07,-0.003253955129700157,3.9986285357025647e-25,0.0,1.0,0.007095930632591445,18.18144181249829,13493669.864077825,0.0,0.0,0.0
0.0003475000000000008,0.0070732946505996696,-18.10876636900481,8.496336120003781e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.880628465951474e-07,-0.0032627500129412813,4.0633473407545886e-25,0.0,1.0,0.00707329467504499,18.108766662938073,13651463.128747148,0.0,0.0,0.0
0.0003487500000000008,0.00705075068186312,-18.035174989239174,8.604535892988618e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.921522076447872e-07,-0.00327148883971179,4.128122608528723e-25,0.0,1.0,0.007050750706728858,18.035175285954875,13812181.775233254,0.0,0.0,0.0
0.0003500000000000008,0.007028299873822497,-17.96064643249845,8.71524434549225e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.9625242209617e-07,-0.003280171561106253,4.192923486283618e-25,0.0,1.0,0.007028299899114314,17.960646732029023,13975925.8798265,0.0,0.0,0.0
0.0003512500000000008,0.007005943425110313,-17.885158969747373,8.828555042835669e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.003634197898481e-07,-0.003288798154942477,4.257718588751917e-25,0.0,1.0,0.007005943450833918,17.88515927212638,14142799.661977362,0.0,0.0,0.0
0.0003525000000000008,0.0069836825625334,-17.808690061530633,8.94456523091393e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.044851305726266e-07,-0.0032973686262227496,4.322476029767645e-25,0.0,1.0,0.006983682588694545,17.80869036679283,14312911.631780218,0.0,0.0,0.0
0.0003537500000000008,0.006961518542125783,-17.731216326093435,9.063375943397246e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.086174843320862e-07,-0.003305883007567701,4.387163457448159e-25,0.0,1.0,0.006961518568730269,17.73121663427484,14486374.733371379,0.0,0.0,0.0
0.0003550000000000008,0.006939452650242567,-17.65271350657351,9.18509210138476e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.127604110316108e-07,-0.0033143413596196806,4.451748093393551e-25,0.0,1.0,0.006939452677296236,17.65271381771147,14663306.481786272,0.0,0.0,0.0
0.0003562500000000008,0.006917486204695905,-17.573156437329988,9.309822602715236e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.16913840745876e-07,-0.003322743771412192,4.516196776212922e-25,0.0,1.0,0.006917486232204647,17.573156751463255,14843829.09027634,0.0,0.0,0.0
0.00035750000000000083,0.006895620555934031,-17.492519009498707,9.437680397553961e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.210777036967531e-07,-0.003331090360701617,4.580476009926895e-25,0.0,1.0,0.006895620583903778,17.49251932666752,15028069.584434573,0.0,0.0,0.0
0.00035875000000000083,0.006873857088264166,-17.41077413589279,9.568782546179216e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.252519302895744e-07,-0.0033393812742570266,4.644552017859341e-25,0.0,1.0,0.006873857116700892,17.410774456138952,15216159.898701902,0.0,0.0,0.0
0.00036000000000000084,0.006852197221119912,-17.327893715402748,9.703250254062916e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.294364511497035e-07,-0.0033476166881033025,4.7083908024929635e-25,0.0,1.0,0.006852197250029635,17.327894038769728,15408236.949898396,0.0,0.0,0.0
0.00036125000000000084,0.006830642410373546,-17.24384859709269,9.841208878354693e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.33631197159344e-07,-0.0033557968077124224,4.771958212227548e-25,0.0,1.0,0.006830642439762326,17.243848923625716,15604442.681316745,0.0,0.0,0.0
0.00036250000000000084,0.006809194149693246,-17.158608544240398,9.982787898707046e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.378360994945151e-07,-0.003363921868136919,4.835220015595452e-25,0.0,1.0,0.006809194179567184,17.158608873986548,15804924.069596512,0.0,0.0,0.0
0.00036375000000000085,0.0067878539719449585,-17.072142198630093,1.012812084398657e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.42051089662114e-07,-0.003371992134079058,4.8981419840264e-25,0.0,1.0,0.006787854002310197,17.072142531638416,16009833.085025582,0.0,0.0,0.0
0.00036500000000000085,0.006766623450638109,-16.98441704547999,1.027734516476207e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.462760995369744e-07,-0.0033800078998883283,4.960689984199504e-25,0.0,1.0,0.006766623481500828,16.98441738180161,16219326.594043737,0.0,0.0,0.0
0.00036625000000000085,0.006745504201413766,-16.895399379474306,1.043060203949643e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.505110613988231e-07,-0.0033879694894789402,5.022830080961645e-25,0.0,1.0,0.006745504232780187,16.89539971916255,16433566.190495994,0.0,0.0,0.0
0.00036750000000000086,0.006724497883573174,-16.805054272473942,1.0588036100038396e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.547559079690208e-07,-0.003395877256158183,5.084528652385397e-25,0.0,1.0,0.006724497915449553,16.805054615584474,16652717.939534117,0.0,0.0,0.0
